siteid	size	segmentid	n	k	a	cost	maxdate	mindate	days
803520	728x90	1183	4190	2	0	1.90	2011-12-11	2011-07-13	151
800747	728x90	1183	1626	0	0	1.92	2011-12-11	2011-04-18	237
790011	728x90	1183	1978	1	0	1.92	2011-12-11	2011-03-09	277
788490	300x250	1183	8556	5	0	1.93	2011-12-11	2011-03-01	285
800279	300x250	69	44389	40	0	1.93	2011-08-02	2011-05-25	69
793469	728x90	1183	1429	2	1	1.93	2011-12-08	2011-07-13	148
784896	234x60	1183	19324	0	0	1.93	2011-12-11	2011-04-26	229
799048	728x90	1183	3870	0	0	1.94	2011-09-27	2011-07-13	76
789381	160x600	87	2545	6	0	1.94	2011-12-08	2011-04-02	250
774999	160x600	1183	3851	2	0	1.94	2011-12-11	2011-03-01	285
790507	300x250	1183	1325	4	0	1.95	2011-12-11	2011-07-14	150
785923	160x600	79	4102	2	0	1.95	2011-09-06	2011-03-01	189
782467	300x250	87	3011	2	0	1.96	2011-12-11	2011-07-13	151
800110	160x600	1235	2746	1	0	1.96	2011-12-11	2011-07-13	151
782736	300x250	78	1556	2	0	1.96	2011-12-11	2011-07-13	151
782259	160x600	87	6876	1	0	1.96	2011-09-08	2011-03-01	191
801012	728x90	87	4169	4	0	1.97	2011-08-21	2011-07-13	39
804401	728x90	1183	3976	2	0	1.97	2011-08-22	2011-07-13	40
720837	728x90	87	7190	13	0	1.97	2011-12-11	2011-03-10	276
805747	728x90	1183	20648	3	0	1.97	2011-12-09	2011-06-18	174
791807	728x90	1183	8626	2	0	1.97	2011-07-28	2011-03-28	122
786030	728x90	1183	6215	0	0	1.98	2011-12-11	2011-03-09	277
694015	728x90	1183	4074	3	0	1.99	2011-08-27	2011-03-09	171
783654	728x90	87	6205	0	0	1.99	2011-10-10	2011-03-04	220
743211	300x250	81	951	5	0	1.99	2011-06-07	2011-03-14	85
782095	728x90	1183	3817	0	0	2.01	2011-05-24	2011-03-01	84
800660	120x600	1183	68761	5	0	2.01	2011-11-22	2011-03-21	246
780209	728x90	1183	8466	1	0	2.02	2011-08-17	2011-03-09	161
723093	160x600	1	23574	3	0	2.02	2011-09-26	2011-03-04	206
729159	728x90	87	5982	2	0	2.02	2011-09-26	2011-04-05	174
730432	180x150	81	203178	16	0	2.03	2011-10-21	2011-05-04	170
770509	728x90	87	2388	4	0	2.03	2011-05-24	2011-03-04	81
776428	728x90	1183	33809	19	0	2.03	2011-09-27	2011-03-11	200
730460	300x250	1	6017	5	0	2.04	2011-09-27	2011-03-01	210
740863	300x250	81	1963	0	0	2.04	2011-12-11	2011-07-13	151
789160	728x90	87	4416	2	1	2.05	2011-07-15	2011-03-03	134
794862	728x90	1183	6439	5	0	2.05	2011-11-29	2011-03-02	272
763114	728x90	1	4165	0	0	2.05	2011-12-11	2011-03-07	279
793090	728x90	1183	14045	1	0	2.05	2011-12-07	2011-03-02	280
799037	300x250	1183	3695	0	0	2.05	2011-12-10	2011-07-13	150
796726	728x90	1183	15906	3	0	2.05	2011-06-14	2011-03-10	96
795977	300x250	1183	5468	12	0	2.05	2011-10-06	2011-07-13	85
791186	300x250	87	3273	2	0	2.06	2011-07-11	2011-03-03	130
802304	300x250	1183	3337	1	0	2.06	2011-12-11	2011-07-13	151
761281	300x250	1	4717	3	0	2.07	2011-12-11	2011-07-13	151
808238	300x250	87	2430	0	0	2.07	2011-12-11	2011-07-01	163
786690	300x250	1183	8556	5	0	2.07	2011-12-11	2011-03-01	285
782148	300x250	87	3902	0	0	2.07	2011-12-11	2011-03-09	277
789707	160x600	1183	10833	4	0	2.07	2011-08-11	2011-03-01	163
803714	160x600	1183	8825	9	0	2.07	2011-12-06	2011-07-13	146
789901	728x90	1235	7051	4	0	2.08	2011-12-11	2011-05-19	206
794592	300x250	1183	3005	1	0	2.08	2011-08-16	2011-07-13	34
788470	160x600	1183	8059	5	0	2.08	2011-10-31	2011-06-29	124
797007	728x90	1183	2416	0	0	2.08	2011-03-15	2011-03-09	6
798800	728x90	1183	2057	3	0	2.08	2011-12-11	2011-03-03	283
800809	728x90	87	1577	0	0	2.09	2011-12-10	2011-07-13	150
805297	728x90	87	4484	0	0	2.09	2011-09-26	2011-06-29	89
743236	728x90	81	1059	3	0	2.09	2011-03-28	2011-03-09	19
801652	300x250	1183	2603	2	0	2.09	2011-12-11	2011-07-19	145
743211	160x600	1183	5456	5	0	2.09	2011-10-06	2011-03-09	211
794331	300x250	1183	4129	1	0	2.10	2011-12-11	2011-03-24	262
786393	728x90	1183	5465	4	0	2.10	2011-08-31	2011-03-01	183
784711	160x600	1183	16791	13	0	2.10	2011-10-21	2011-03-02	233
737385	728x90	1	15293	3	0	2.10	2011-12-11	2011-03-03	283
760451	120x600	376	7631	4	0	2.11	2011-10-21	2011-03-01	234
784194	120x600	1235	6546	8	0	2.11	2011-12-10	2011-07-13	150
767028	300x250	87	3282	1	0	2.11	2011-11-09	2011-03-01	253
759581	728x90	1235	4351	2	0	2.12	2011-12-11	2011-03-01	285
797932	160x600	1183	7344	0	0	2.12	2011-12-07	2011-03-13	269
792646	300x250	-20	289127	182	0	2.13	2011-10-21	2011-09-22	29
784329	300x250	1183	4121	1	0	2.14	2011-11-22	2011-03-09	258
786476	300x250	1183	3754	1	0	2.14	2011-12-11	2011-07-13	151
771966	728x90	1183	6525	0	0	2.14	2011-07-26	2011-03-09	139
796723	728x90	1183	10346	9	0	2.14	2011-12-11	2011-04-03	252
791938	728x90	1183	10521	4	0	2.15	2011-12-11	2011-07-14	150
787356	728x90	1183	1699	0	0	2.15	2011-05-24	2011-05-23	1
789672	160x600	87	8501	1	0	2.16	2011-09-13	2011-07-13	62
796227	728x90	1183	4018	12	0	2.16	2011-05-14	2011-03-09	66
800102	300x250	1235	3785	3	0	2.17	2011-12-11	2011-07-13	151
805703	300x250	1183	4834	4	0	2.17	2011-12-08	2011-07-13	148
743236	728x90	82	1192	0	0	2.18	2011-03-25	2011-03-09	16
776405	728x90	87	3670	8	0	2.18	2011-12-11	2011-03-09	277
764252	160x600	81	2155	2	0	2.18	2011-05-19	2011-03-12	68
778724	468x60	1236	2719	2	0	2.18	2011-12-11	2011-04-21	234
787472	728x90	67	45429	0	0	2.18	2011-06-23	2011-04-10	74
764958	728x90	1183	3129	1	0	2.19	2011-12-11	2011-07-14	150
802807	160x600	1183	3693	4	0	2.20	2011-12-11	2011-07-13	151
807608	160x600	1183	5589	2	0	2.20	2011-11-30	2011-07-13	140
791359	728x90	81	39874	5	0	2.20	2011-08-25	2011-03-01	177
793856	728x90	1183	81395	0	0	2.21	2011-03-31	2011-03-01	30
804056	728x90	87	1402	0	0	2.21	2011-12-11	2011-07-13	151
786624	300x250	1183	8005	179	1	2.22	2011-09-05	2011-03-11	178
720840	728x90	1183	10866	28	0	2.22	2011-12-09	2011-07-13	149
790524	728x90	1183	2259	0	0	2.22	2011-06-09	2011-03-09	92
789923	300x250	1183	3430	0	0	2.23	2011-09-01	2011-04-02	152
794080	300x250	1183	60591	1	0	2.24	2011-10-05	2011-03-01	218
790654	300x250	1183	1778	1	0	2.24	2011-12-11	2011-05-20	205
807160	160x600	1183	3712	0	0	2.24	2011-12-11	2011-07-13	151
803518	300x250	1183	3329	0	0	2.24	2011-12-10	2011-07-13	150
786200	300x250	1183	15403	1	0	2.25	2011-06-30	2011-04-02	89
781745	728x90	1183	5966	5	0	2.25	2011-05-24	2011-03-01	84
795172	728x90	87	13586	4	0	2.26	2011-09-20	2011-03-06	198
799015	300x250	1183	8425	2	0	2.26	2011-12-11	2011-03-01	285
795273	728x90	1183	229823	4	0	2.26	2011-08-17	2011-05-03	106
801966	234x60	1183	49653	21	0	2.27	2011-05-23	2011-04-23	30
778361	160x600	1236	3877	3	0	2.27	2011-09-27	2011-03-03	208
783693	300x250	87	5157	1	0	2.27	2011-12-11	2011-03-01	285
714048	728x90	1183	7229	1	0	2.27	2011-06-22	2011-04-03	80
754386	160x600	1183	29066	27	0	2.28	2011-09-25	2011-03-09	200
800450	300x250	87	44844	15	0	2.28	2011-09-26	2011-03-16	194
783228	300x250	87	1973	2	0	2.28	2011-12-11	2011-07-13	151
775924	300x250	1183	7971	2	0	2.29	2011-05-18	2011-03-01	78
796921	300x250	1183	4183	6	0	2.30	2011-12-11	2011-03-03	283
781076	468x60	87	14359	3	0	2.30	2011-12-11	2011-03-09	277
805154	160x600	1183	22346	3	0	2.31	2011-10-25	2011-07-13	104
789842	160x600	1183	12067	8	0	2.31	2011-06-05	2011-03-01	96
753280	300x250	67	23058	4	0	2.32	2011-12-11	2011-03-09	277
797470	728x90	1183	5073	0	0	2.32	2011-07-15	2011-03-09	128
767025	120x600	1183	31302	7	0	2.33	2011-12-11	2011-03-01	285
785365	728x90	1183	16369	1	0	2.33	2011-06-14	2011-03-02	104
710221	728x90	1	10114	2	0	2.33	2011-09-27	2011-03-01	210
753280	300x250	68	20603	3	0	2.33	2011-12-09	2011-03-09	275
802092	160x600	66	7910	3	0	2.34	2011-10-24	2011-07-23	93
789104	728x90	1183	4810	0	0	2.34	2011-11-21	2011-03-01	265
797416	728x90	1183	6091	6	0	2.34	2011-09-24	2011-03-14	194
787912	728x90	1183	11603	1	0	2.35	2011-12-11	2011-03-01	285
805342	300x250	1183	4510	0	0	2.35	2011-09-07	2011-07-13	56
790042	180x150	81	235648	7	0	2.35	2011-10-21	2011-04-15	189
803808	160x600	87	4740	4	0	2.38	2011-12-11	2011-07-13	151
804572	728x90	1183	1593	2	0	2.38	2011-12-11	2011-07-13	151
754374	728x90	65	4709	1	0	2.39	2011-12-10	2011-03-01	284
787081	728x90	1183	5324	6	0	2.40	2011-12-11	2011-03-09	277
783157	300x250	1183	4030	3	0	2.40	2011-12-11	2011-07-13	151
713890	300x250	1	3624	8	0	2.41	2011-08-18	2011-03-09	162
759556	728x90	1183	18109	2	0	2.41	2011-07-12	2011-03-02	132
790207	728x90	82	1820	0	0	2.42	2011-03-21	2011-03-14	7
799122	160x600	1183	6954	2	0	2.42	2011-12-11	2011-07-13	151
795920	160x600	1183	6626	2	0	2.43	2011-12-11	2011-03-05	281
800170	300x250	1183	4718	1	0	2.43	2011-12-11	2011-03-14	272
799317	300x250	87	6212	10	0	2.43	2011-12-08	2011-03-30	253
799269	300x250	1183	16846	2	0	2.44	2011-10-31	2011-03-05	240
755933	728x90	1	8537	3	0	2.44	2011-10-08	2011-03-01	221
729266	728x90	1	18068	5	0	2.44	2011-12-11	2011-03-01	285
782258	120x600	1183	13182	0	0	2.44	2011-10-21	2011-03-05	230
796361	728x90	1183	9473	5	0	2.44	2011-12-11	2011-03-13	273
783656	300x250	87	5802	0	0	2.44	2011-12-11	2011-03-03	283
751683	728x90	1	3321	6	0	2.44	2011-04-17	2011-03-01	47
792909	300x250	1183	5062	1	0	2.45	2011-10-29	2011-03-01	242
765479	300x250	1183	5522	0	0	2.45	2011-12-11	2011-07-13	151
793658	160x600	1183	23167	0	0	2.46	2011-08-08	2011-03-01	160
728737	300x250	83	4763	1	0	2.46	2011-08-22	2011-03-02	173
787356	160x600	1183	868	2	0	2.47	2011-05-23	2011-03-10	74
769959	728x90	1183	1852	1	0	2.47	2011-08-03	2011-03-14	142
779017	728x90	69	40638	0	0	2.48	2011-12-07	2011-03-01	281
787915	300x250	1183	8789	2	0	2.48	2011-12-06	2011-03-01	280
781892	160x600	87	2313	7	0	2.48	2011-08-10	2011-07-14	27
797337	728x90	1183	2100	0	0	2.49	2011-12-11	2011-07-13	151
761768	728x90	1236	3786	4	0	2.49	2011-12-08	2011-06-14	177
782565	728x90	1183	5646	0	0	2.49	2011-10-21	2011-03-09	226
767946	300x250	87	3906	0	0	2.49	2011-05-04	2011-04-02	32
785487	160x600	1183	5546	2	0	2.50	2011-12-08	2011-07-13	148
787279	728x90	87	5728	1	0	2.50	2011-09-14	2011-03-09	189
797869	728x90	1183	3725	1	0	2.50	2011-10-30	2011-03-01	243
801877	728x90	1183	16596	7	0	2.50	2011-09-27	2011-07-17	72
782694	300x250	1183	7596	14	0	2.50	2011-07-31	2011-03-09	144
780287	728x90	1183	8311	2	0	2.50	2011-09-08	2011-04-23	138
794459	160x600	1183	5183	0	0	2.51	2011-05-26	2011-03-02	85
762742	728x90	1	2155	0	0	2.51	2011-12-11	2011-03-03	283
753223	728x90	1	5746	0	0	2.51	2011-12-11	2011-07-13	151
774395	160x600	1183	1594	1	0	2.52	2011-11-29	2011-04-02	241
801926	234x60	1183	76796	1	0	2.52	2011-08-02	2011-04-26	98
791608	160x600	87	4609	3	0	2.52	2011-05-24	2011-03-01	84
792921	160x600	1183	708	0	0	2.52	2011-07-02	2011-03-09	115
773731	300x250	1183	6888	3	0	2.53	2011-12-10	2011-07-13	150
801587	300x250	87	2752	0	0	2.54	2011-12-11	2011-07-13	151
736046	728x90	1183	6399	0	0	2.54	2011-12-11	2011-07-14	150
787357	300x250	1183	7460	3	0	2.54	2011-08-18	2011-03-01	170
762275	300x250	1183	256357	96	0	2.54	2011-06-14	2011-03-01	105
781314	728x90	1183	1869	2	0	2.54	2011-03-16	2011-03-01	15
765266	160x600	81	5161	0	0	2.55	2011-05-04	2011-03-28	37
806558	728x90	1183	258230	176	0	2.56	2011-08-24	2011-08-23	1
767173	160x600	1183	14067	0	0	2.57	2011-12-10	2011-03-01	284
800343	728x90	81	256833	97	1	2.57	2011-10-21	2011-09-29	22
789162	300x250	87	4671	1	0	2.58	2011-07-15	2011-03-10	127
786683	728x90	1183	22103	3	0	2.59	2011-12-11	2011-03-01	285
803816	728x90	1183	5133	3	0	2.59	2011-12-11	2011-07-13	151
789062	160x600	78	5760	4	0	2.59	2011-08-30	2011-03-09	174
792976	728x90	87	5175	3	0	2.59	2011-05-24	2011-03-01	84
797689	160x600	87	4669	0	0	2.60	2011-12-11	2011-03-02	284
795434	728x90	1183	263207	44	0	2.60	2011-07-26	2011-06-29	27
793956	160x600	1183	14284	4	1	2.61	2011-12-11	2011-03-04	282
789507	728x90	1183	3074	0	0	2.61	2011-08-24	2011-03-02	175
757035	300x250	1183	4278	0	0	2.62	2011-12-11	2011-03-09	277
777623	728x90	1183	21710	3	0	2.63	2011-12-11	2011-03-01	285
794586	728x90	87	11602	4	0	2.63	2011-10-20	2011-03-10	224
798758	728x90	87	5469	0	0	2.63	2011-12-11	2011-07-13	151
804669	160x600	87	3037	1	0	2.64	2011-12-11	2011-07-13	151
780201	300x250	377	11614	0	0	2.64	2011-12-11	2011-04-30	225
773746	180x150	82	263682	34	0	2.64	2011-10-21	2011-05-03	171
750974	160x600	1	3929	4	0	2.65	2011-12-11	2011-03-02	284
804642	300x250	1183	4249	7	0	2.65	2011-12-11	2011-07-13	151
783517	728x90	87	3074	0	0	2.66	2011-12-11	2011-03-09	277
796903	300x250	81	5515	1	0	2.66	2011-08-19	2011-07-14	36
800448	300x250	87	5842	3	0	2.67	2011-12-11	2011-03-30	256
758929	728x90	87	4306	4	0	2.67	2011-05-22	2011-03-09	74
803712	728x90	1183	12674	5	0	2.68	2011-12-11	2011-07-13	151
804545	120x600	1183	104270	0	0	2.68	2011-12-08	2011-05-18	204
799314	728x90	1183	6345	0	0	2.70	2011-12-11	2011-03-14	272
743174	728x90	1	6886	4	0	2.70	2011-06-04	2011-03-10	86
775620	300x250	1183	12922	10	1	2.70	2011-12-07	2011-03-01	281
804044	728x90	1183	3850	7	0	2.70	2011-12-11	2011-07-13	151
797785	120x600	1183	6501	1	0	2.73	2011-06-08	2011-03-01	99
799049	300x250	1183	5855	2	0	2.73	2011-11-17	2011-03-20	242
772043	728x90	1183	38554	12	0	2.73	2011-08-05	2011-03-03	155
762229	160x600	1	4253	4	0	2.73	2011-04-07	2011-03-01	37
790272	160x600	1183	7839	6	0	2.74	2011-09-01	2011-03-03	182
790624	728x90	1183	26517	6	0	2.74	2011-09-21	2011-03-04	201
743250	300x250	1183	2433	0	0	2.74	2011-03-17	2011-03-15	2
786526	300x250	87	4679	0	0	2.74	2011-09-27	2011-03-01	210
721127	234x60	1183	165329	12	0	2.75	2011-09-22	2011-04-11	164
775725	300x250	1183	2317	0	0	2.75	2011-06-19	2011-03-01	110
794727	300x250	1183	16434	3	0	2.76	2011-12-06	2011-03-01	280
808410	160x600	1183	1658	3	0	2.76	2011-08-18	2011-07-13	36
765482	300x250	87	4775	1	0	2.76	2011-12-11	2011-07-13	151
707676	728x90	1	2472	1	0	2.76	2011-12-11	2011-07-13	151
792066	728x90	87	5008	4	0	2.77	2011-07-11	2011-03-09	124
790978	160x600	1183	4049	1	0	2.77	2011-08-24	2011-07-13	42
766935	300x250	87	10860	3	0	2.77	2011-12-11	2011-03-01	285
795736	160x600	1183	7917	1	0	2.77	2011-12-03	2011-03-01	277
804477	300x250	1183	2915	1	0	2.77	2011-12-11	2011-07-14	150
801805	728x90	87	14125	4	0	2.78	2011-12-11	2011-07-13	151
790961	728x90	1183	5958	1	0	2.79	2011-12-10	2011-03-01	284
776489	160x600	1183	6532	4	0	2.79	2011-08-18	2011-03-09	162
804691	300x250	1235	4350	0	1	2.79	2011-12-11	2011-07-13	151
790393	300x250	1183	139886	33	0	2.79	2011-07-02	2011-03-01	123
799919	300x250	1183	3583	8	0	2.80	2011-07-20	2011-03-09	133
793300	300x250	1183	6765	7	0	2.80	2011-11-24	2011-03-01	268
721127	160x600	83	1576	11	0	2.81	2011-06-02	2011-03-09	85
797537	728x90	87	837	0	0	2.81	2011-12-11	2011-03-22	264
757036	728x90	87	2452	3	0	2.81	2011-12-11	2011-03-10	276
743210	728x90	85	3613	3	0	2.82	2011-06-04	2011-03-01	95
766348	300x250	1183	22220	4	0	2.83	2011-07-26	2011-03-01	147
797749	728x90	1183	23313	3	0	2.83	2011-12-08	2011-03-09	274
802092	160x600	67	17858	8	0	2.83	2011-10-24	2011-07-23	93
785440	160x600	1183	4797	0	0	2.83	2011-08-11	2011-03-21	143
799299	728x90	1183	2983	0	0	2.83	2011-12-11	2011-07-13	151
787929	300x250	1183	12713	1	0	2.84	2011-12-11	2011-03-01	285
757115	728x90	87	7319	1	0	2.84	2011-09-27	2011-06-14	105
797758	300x250	87	59806	8	0	2.84	2011-06-16	2011-04-15	62
798009	300x250	87	6208	0	0	2.84	2011-12-11	2011-03-18	268
773840	728x90	87	970	1	0	2.85	2011-12-08	2011-07-13	148
780379	728x90	87	5405	2	0	2.85	2011-07-11	2011-04-22	80
780202	728x90	375	5451	1	0	2.86	2011-12-11	2011-05-31	194
770969	728x90	1183	59963	23	0	2.88	2011-07-22	2011-03-22	122
794588	300x250	87	5602	2	0	2.88	2011-12-11	2011-03-12	274
712908	300x250	1	3286	1	0	2.89	2011-09-27	2011-04-02	178
775919	728x90	1183	2637	1	0	2.89	2011-12-10	2011-03-09	276
786031	300x250	1183	8302	0	0	2.90	2011-12-11	2011-03-09	277
786843	160x600	1183	7115	5	0	2.90	2011-11-18	2011-03-23	240
805265	120x600	87	5969	1	0	2.90	2011-07-14	2011-06-01	43
799814	160x600	1183	6766	10	0	2.91	2011-10-08	2011-03-18	204
763113	728x90	1	3330	1	0	2.91	2011-12-06	2011-03-07	274
778657	728x90	78	30501	3	0	2.92	2011-08-24	2011-04-17	129
786076	160x600	1183	6107	0	0	2.92	2011-05-20	2011-03-23	58
779023	728x90	65	10416	2	0	2.92	2011-12-11	2011-03-01	285
799872	300x250	1183	4751	12	0	2.93	2011-12-11	2011-03-19	267
784330	160x600	1183	4276	2	0	2.93	2011-12-11	2011-03-30	256
793797	728x90	1183	25930	8	0	2.94	2011-04-20	2011-03-01	50
785021	728x90	1183	7137	6	0	2.95	2011-08-13	2011-03-01	165
721489	728x90	82	8005	1	0	2.96	2011-12-11	2011-06-18	176
783164	728x90	1183	3995	4	0	2.96	2011-12-11	2011-07-13	151
790781	300x250	1183	2462	2	0	2.96	2011-07-08	2011-03-09	121
791429	728x90	1183	13718	1	0	2.97	2011-11-30	2011-03-09	266
738912	728x90	1	4570	2	0	2.98	2011-07-14	2011-03-03	133
787647	300x250	1183	5289	1	0	2.98	2011-09-09	2011-03-01	192
758734	160x600	242	59902	81	0	2.98	2011-04-08	2011-04-04	4
730838	728x90	1183	12231	3	0	2.99	2011-12-11	2011-03-01	285
782360	300x250	1183	5311	4	0	3.01	2011-09-06	2011-03-01	189
729170	160x600	1	21387	39	0	3.01	2011-12-11	2011-07-13	151
805343	728x90	1183	5395	4	0	3.02	2011-09-04	2011-07-01	65
791349	160x600	84	5867	4	0	3.03	2011-11-08	2011-03-01	252
803295	728x90	1183	21359	2	0	3.05	2011-12-11	2011-07-13	151
798718	300x250	1183	5344	0	0	3.05	2011-10-10	2011-03-01	223
755819	160x600	1183	5016	1	0	3.05	2011-12-08	2011-03-08	275
771107	728x90	1183	7959	0	0	3.05	2011-12-08	2011-03-01	282
790939	300x250	1183	5295	3	0	3.05	2011-11-01	2011-03-01	245
788143	728x90	1183	6459	3	0	3.06	2011-09-06	2011-03-01	189
784195	120x600	1183	17374	9	0	3.06	2011-12-07	2011-03-01	281
802013	160x600	1183	6513	1	0	3.06	2011-11-29	2011-07-13	139
754581	160x600	1148	10658	3	0	3.06	2011-08-18	2011-03-03	168
778417	300x250	1183	4147	0	0	3.06	2011-05-17	2011-03-29	49
790676	300x250	1183	5758	3	0	3.07	2011-11-08	2011-04-01	221
807531	300x250	1183	11787	8	0	3.07	2011-12-11	2011-07-13	151
792344	160x600	1235	4703	3	0	3.07	2011-12-11	2011-07-13	151
764695	300x250	87	1939	1	0	3.07	2011-08-10	2011-07-13	28
786733	728x90	87	4392	0	0	3.07	2011-06-17	2011-03-09	100
770494	160x600	87	6613	2	1	3.08	2011-10-21	2011-03-03	232
804717	300x250	1183	2350	1	0	3.10	2011-12-10	2011-07-13	150
794965	728x90	1183	15950	3	0	3.11	2011-10-25	2011-03-01	238
796038	300x250	1183	15203	0	0	3.11	2011-12-11	2011-03-02	284
747145	300x250	1183	3823	0	0	3.11	2011-08-24	2011-04-02	144
792402	300x250	1183	4738	0	0	3.11	2011-10-20	2011-07-13	99
782700	300x250	1183	3890	0	0	3.12	2011-07-02	2011-03-03	121
753353	728x90	1183	10993	7	0	3.12	2011-11-03	2011-03-08	240
800283	728x90	1183	10100	6	0	3.12	2011-09-16	2011-03-16	184
755403	160x600	1183	7597	5	0	3.12	2011-12-11	2011-07-13	151
780221	300x250	1183	5040	0	0	3.12	2011-12-11	2011-07-13	151
774667	728x90	1183	2016	5	0	3.12	2011-04-04	2011-03-09	26
790149	300x250	1183	4058	4	0	3.13	2011-12-11	2011-07-13	151
804855	300x250	1183	4688	3	0	3.13	2011-12-11	2011-07-13	151
720833	300x250	79	1384	0	0	3.14	2011-12-11	2011-07-13	151
801009	728x90	1183	7886	4	0	3.15	2011-12-11	2011-06-20	174
785631	300x250	1183	18843	2	0	3.16	2011-12-11	2011-03-01	285
790206	160x600	1183	4461	4	0	3.16	2011-03-31	2011-03-14	17
778501	300x250	1183	3869	6	0	3.16	2011-12-11	2011-03-12	274
805693	728x90	1183	44553	4	0	3.18	2011-12-11	2011-06-18	176
797121	160x600	87	9055	6	0	3.18	2011-12-11	2011-03-01	285
751139	728x90	87	3318	2	0	3.18	2011-12-11	2011-07-13	151
783657	300x250	1183	14769	0	0	3.19	2011-12-06	2011-03-10	271
759578	728x90	1	10758	1	0	3.19	2011-08-03	2011-03-03	153
792389	728x90	1183	1124	1	0	3.19	2011-05-02	2011-03-09	54
738215	728x90	1	6977	4	0	3.19	2011-12-11	2011-03-04	282
754085	728x90	65	10143	2	0	3.19	2011-11-04	2011-03-30	219
802344	728x90	87	3525	1	0	3.22	2011-12-11	2011-07-13	151
787648	728x90	1183	6989	1	0	3.22	2011-09-09	2011-03-01	192
798468	728x90	1183	6279	0	0	3.22	2011-12-08	2011-03-02	281
798075	160x600	1183	3705	9	1	3.23	2011-12-11	2011-07-13	151
794579	728x90	1183	36911	5	0	3.23	2011-12-09	2011-03-07	277
765378	728x90	87	2678	0	0	3.23	2011-11-22	2011-07-13	132
793502	160x600	1183	13307	10	0	3.25	2011-12-11	2011-07-13	151
807427	300x250	87	5426	0	0	3.25	2011-12-11	2011-07-13	151
777477	468x60	1183	97020	18	0	3.26	2011-12-09	2011-03-11	273
796363	300x250	1183	7651	0	0	3.26	2011-12-11	2011-03-09	277
717825	160x600	-99	322675	50	0	3.26	2011-08-11	2011-08-08	3
780503	300x250	87	9731	1	0	3.26	2011-09-27	2011-03-10	201
758734	160x600	264	65413	17	0	3.26	2011-04-08	2011-04-05	3
804790	468x60	1183	6169	0	0	3.26	2011-12-09	2011-07-14	148
808412	728x90	1183	1624	7	0	3.27	2011-08-23	2011-07-13	41
787285	300x250	1183	9138	1	0	3.28	2011-12-08	2011-03-01	282
803253	300x250	1183	5248	1	0	3.28	2011-12-11	2011-07-13	151
763876	180x150	1	27604	0	0	3.29	2011-12-11	2011-04-05	250
784589	120x600	1183	43789	0	0	3.30	2011-07-08	2011-03-02	128
798077	728x90	1183	4399	5	0	3.31	2011-12-11	2011-07-13	151
790639	728x90	78	2564	1	0	3.31	2011-12-11	2011-07-13	151
732045	300x250	1183	11949	1	0	3.31	2011-12-11	2011-03-01	285
744890	728x90	1183	14754	0	0	3.31	2011-12-11	2011-06-30	164
770508	300x250	87	4637	2	1	3.31	2011-10-26	2011-03-18	222
776027	728x90	1183	20311	3	0	3.32	2011-10-25	2011-03-01	238
754519	300x250	1147	5378	8	0	3.32	2011-09-14	2011-03-09	189
762889	728x90	1	11132	4	0	3.33	2011-08-12	2011-03-19	146
781799	300x250	1183	68697	30	0	3.33	2011-07-12	2011-07-04	8
752148	160x600	1	5433	1	0	3.33	2011-04-19	2011-03-03	47
790742	728x90	1183	12696	7	0	3.37	2011-10-21	2011-03-01	234
784451	300x250	87	5676	2	0	3.37	2011-12-11	2011-03-01	285
794040	300x250	1183	6110	11	0	3.37	2011-04-14	2011-03-01	44
799604	300x250	1183	7714	1	0	3.37	2011-12-11	2011-07-13	151
787354	728x90	1183	8669	31	0	3.37	2011-04-19	2011-03-11	39
799591	728x90	87	5710	4	0	3.37	2011-12-11	2011-03-09	277
743168	300x250	81	1368	0	0	3.38	2011-04-09	2011-03-09	31
757249	300x250	78	1354	11	0	3.39	2011-12-01	2011-07-13	141
792797	728x90	1183	16494	2	0	3.40	2011-12-11	2011-03-01	285
790494	300x250	69	3402	0	0	3.41	2011-07-11	2011-03-01	132
796427	160x600	1183	4154	9	0	3.42	2011-12-11	2011-07-13	151
775489	300x250	1183	6053	2	0	3.42	2011-03-14	2011-03-12	2
734480	160x600	1183	7208	1	0	3.43	2011-12-11	2011-07-13	151
782963	160x600	1183	6089	1	0	3.43	2011-09-14	2011-03-01	197
707494	728x90	79	2859	2	0	3.43	2011-12-11	2011-03-12	274
754310	728x90	1183	28986	4	0	3.45	2011-09-27	2011-03-01	210
792387	728x90	1183	1276	0	0	3.45	2011-08-23	2011-07-13	41
771522	160x600	87	5380	0	0	3.45	2011-10-20	2011-03-02	232
806521	300x250	1183	6300	1	0	3.46	2011-12-11	2011-07-13	151
746882	728x90	1	11214	11	0	3.46	2011-10-21	2011-03-09	226
777282	300x250	1183	4957	7	0	3.48	2011-12-11	2011-07-13	151
754529	300x250	1147	9013	14	0	3.49	2011-09-27	2011-03-01	210
798730	728x90	1183	9758	0	0	3.49	2011-12-11	2011-05-20	205
731610	728x90	1183	6638	14	0	3.49	2011-12-11	2011-07-03	161
804872	468x60	87	11818	2	0	3.49	2011-07-21	2011-07-01	20
791349	160x600	78	3457	2	0	3.50	2011-11-08	2011-03-01	252
757000	160x600	1183	7241	5	0	3.51	2011-12-11	2011-07-13	151
786855	728x90	1183	28594	2	0	3.51	2011-12-10	2011-03-12	273
772416	300x250	1183	4887	0	0	3.51	2011-03-09	2011-03-09	0
