san	siteid	size	segmentid	n	k	a	cost	max(d.date)	min(d.date)	days	ads
aigebi1amjul11	708567	468x60	1	1137	0	0	0.00	2011-09-26	2011-07-27	61	1
aigebi1amjul11	766801	728x90	292	557	1	0	0.00	2011-09-14	2011-07-14	62	9
aigebi1amjul11	757034	300x250	87	1	0	0	0.00	2011-11-18	2011-11-18	0	1
aigebi1amjul11	789446	160x600	1183	32	0	0	0.00	2011-09-26	2011-07-20	68	9
aigebi1amjul11	795174	160x600	-20	1	0	0	0.00	2011-09-26	2011-09-26	0	1
aigebi1amjul11	799296	300x250	87	1	0	0	0.00	2011-10-25	2011-10-25	0	1
aigebi1amjul11	797237	300x250	1183	1	0	0	0.00	2011-08-14	2011-08-14	0	1
aigebi1amjul11	805355	160x600	87	126	0	0	0.00	2011-10-15	2011-08-20	56	9
aigebi1amjul11	808465	300x250	1183	231	2	0	0.00	2011-09-14	2011-08-16	29	9
aigebi1amjul11	812016	728x90	87	52	0	0	0.00	2011-08-24	2011-08-24	0	8
aigebi1amjul11	818953	300x250	1183	17	0	0	0.00	2011-11-29	2011-11-29	0	3
aigebi1amjul11	815769	728x90	1183	1	0	0	0.00	2011-10-14	2011-10-14	0	1
aigebi1amjul11	772299	160x600	87	27	0	0	0.00	2011-08-29	2011-07-28	32	9
aigebi1amjul11	743219	300x250	1183	66	0	0	0.00	2011-07-31	2011-07-14	17	9
aigebi1amjul11	779911	300x250	1183	684	1	0	0.00	2011-08-21	2011-07-14	38	9
aigebi1amjul11	787588	160x600	87	16	0	0	0.00	2011-09-01	2011-07-20	43	7
aigebi1amjul11	713456	160x600	66	3	0	0	0.00	2011-07-21	2011-07-16	5	3
aigebi1amjul11	785354	300x250	1183	1178	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	791349	160x600	81	3	0	0	0.00	2011-11-08	2011-11-08	0	2
aigebi1amjul11	789593	300x250	1183	1	0	0	0.00	2011-10-05	2011-10-05	0	1
aigebi1amjul11	793539	300x250	87	58	0	0	0.00	2011-08-22	2011-07-14	39	9
aigebi1amjul11	805544	728x90	1183	38	0	0	0.00	2011-07-19	2011-07-15	4	8
aigebi1amjul11	808573	300x250	1183	13	0	0	0.00	2011-10-13	2011-08-11	63	4
aigebi1amjul11	807093	728x90	1183	13	0	0	0.00	2011-08-16	2011-08-03	13	8
aigebi1amjul11	812399	300x250	1183	129	0	0	0.00	2011-11-22	2011-09-08	75	9
aigebi1amjul11	810281	160x600	87	25	1	0	0.00	2011-09-26	2011-09-03	23	9
aigebi1amjul11	816011	468x60	1183	16	0	0	0.00	2011-10-21	2011-10-19	2	1
aigebi1amjul11	772559	728x90	1183	1513	1	0	0.00	2011-09-27	2011-08-05	53	9
aigebi1amjul11	783183	120x600	1183	1192	1	0	0.00	2011-09-27	2011-07-27	62	1
aigebi1amjul11	787683	160x600	1183	660	14	0	0.00	2011-09-02	2011-07-15	49	9
aigebi1amjul11	715935	468x60	1	2645	8	0	0.00	2011-10-20	2011-07-26	86	1
aigebi1amjul11	789634	728x90	1183	9156	6	0	0.00	2011-09-30	2011-09-29	1	8
aigebi1amjul11	795432	300x250	1183	58	0	0	0.00	2011-07-19	2011-07-18	1	8
aigebi1amjul11	793655	160x600	1183	17	0	0	0.00	2011-10-26	2011-09-09	47	5
aigebi1amjul11	799477	160x600	1184	10	0	0	0.00	2011-08-15	2011-08-15	0	7
aigebi1amjul11	797606	728x90	87	709	0	0	0.00	2011-08-24	2011-07-14	41	9
aigebi1amjul11	801651	728x90	1183	2	0	0	0.00	2011-11-16	2011-11-16	0	2
aigebi1amjul11	805694	300x250	1184	2	0	0	0.00	2011-08-15	2011-08-15	0	2
aigebi1amjul11	808644	300x250	1183	375	0	0	0.00	2011-08-24	2011-08-24	0	9
aigebi1amjul11	807184	300x250	87	40	0	0	0.00	2011-10-15	2011-08-01	75	9
aigebi1amjul11	812734	300x250	87	31	0	0	0.00	2011-09-02	2011-09-01	1	9
aigebi1amjul11	810471	160x600	1183	120	0	0	0.00	2011-08-24	2011-08-24	0	9
aigebi1amjul11	816218	120x600	87	1	0	0	0.00	2011-10-25	2011-10-25	0	1
aigebi1amjul11	777226	300x250	1183	5182	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	772816	160x600	1184	6	0	0	0.00	2011-08-16	2011-08-15	1	4
aigebi1amjul11	744562	728x90	85	37	0	0	0.00	2011-09-14	2011-08-31	14	7
aigebi1amjul11	787706	468x60	1183	12	0	0	0.00	2011-08-26	2011-07-27	30	1
aigebi1amjul11	718661	300x250	1183	3826	0	0	0.00	2011-10-04	2011-08-17	48	9
aigebi1amjul11	785632	728x90	87	33	0	0	0.00	2011-11-27	2011-07-18	132	3
aigebi1amjul11	791521	728x90	87	107	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	760014	160x600	87	31	0	0	0.00	2011-08-01	2011-07-30	2	9
aigebi1amjul11	797699	300x250	1183	1973	7	0	0.00	2011-08-14	2011-07-14	31	9
aigebi1amjul11	801779	728x90	87	545	0	0	0.00	2011-10-21	2011-09-05	46	8
aigebi1amjul11	799865	728x90	1183	307	0	0	0.00	2011-07-30	2011-07-14	16	9
aigebi1amjul11	805746	160x600	1183	71	0	0	0.00	2011-09-26	2011-07-18	70	9
aigebi1amjul11	804084	160x600	87	1569	0	0	0.00	2011-10-20	2011-07-14	98	9
aigebi1amjul11	808710	728x90	1183	1541	2	0	0.00	2011-09-08	2011-08-13	26	8
aigebi1amjul11	807322	300x250	87	1000	1	0	0.00	2011-09-27	2011-07-24	65	9
aigebi1amjul11	813041	160x600	87	4	0	0	0.00	2011-09-04	2011-09-03	1	4
aigebi1amjul11	810594	728x90	1183	2	0	0	0.00	2011-09-27	2011-09-27	0	1
aigebi1amjul11	816341	728x90	1183	1	0	0	0.00	2011-10-25	2011-10-25	0	1
aigebi1amjul11	783585	300x250	1236	1	0	0	0.00	2011-07-19	2011-07-19	0	1
aigebi1amjul11	787822	300x250	1184	8	0	0	0.00	2011-08-16	2011-08-15	1	5
aigebi1amjul11	720880	300x250	83	10	0	0	0.00	2011-09-26	2011-08-10	47	4
aigebi1amjul11	791810	160x600	87	4	0	0	0.00	2011-09-14	2011-09-14	0	1
aigebi1amjul11	760851	728x90	87	19	0	0	0.00	2011-08-18	2011-07-14	35	7
aigebi1amjul11	789897	160x600	1183	281	0	0	0.00	2011-08-18	2011-07-14	35	9
aigebi1amjul11	797819	160x600	87	1175	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	801857	300x250	87	3112	3	0	0.00	2011-10-15	2011-07-15	92	9
aigebi1amjul11	799953	728x90	1183	2	0	0	0.00	2011-09-16	2011-09-05	11	1
aigebi1amjul11	804181	160x600	87	2	0	0	0.00	2011-07-28	2011-07-28	0	2
aigebi1amjul11	808832	300x250	83	1	0	0	0.00	2011-08-18	2011-08-18	0	1
aigebi1amjul11	807405	728x90	1183	121	0	0	0.00	2011-09-24	2011-07-20	66	9
aigebi1amjul11	813118	728x90	1183	138	0	0	0.00	2011-09-13	2011-09-13	0	8
aigebi1amjul11	810719	300x250	1183	382	0	0	0.00	2011-08-10	2011-08-10	0	9
aigebi1amjul11	816624	300x250	87	11	0	0	0.00	2011-10-30	2011-10-30	0	3
aigebi1amjul11	773293	468x60	1184	3	0	0	0.00	2011-08-15	2011-08-15	0	1
aigebi1amjul11	783664	300x250	1183	79	0	0	0.00	2011-09-12	2011-07-24	50	9
aigebi1amjul11	747848	300x250	1183	1	0	0	0.00	2011-07-14	2011-07-14	0	1
aigebi1amjul11	780727	160x600	87	214	0	0	0.00	2011-09-23	2011-07-14	71	9
aigebi1amjul11	788009	300x250	1184	1	0	0	0.00	2011-08-15	2011-08-15	0	1
aigebi1amjul11	768947	728x90	292	7	0	0	0.00	2011-07-30	2011-07-20	10	6
aigebi1amjul11	785944	300x250	1183	108	0	0	0.00	2011-09-12	2011-08-08	35	9
aigebi1amjul11	792013	300x250	1183	794	0	0	0.00	2011-09-14	2011-07-14	62	9
aigebi1amjul11	789982	300x250	69	2	0	0	0.00	2011-09-01	2011-09-01	0	2
aigebi1amjul11	793957	300x250	1183	53	0	0	0.00	2011-10-11	2011-10-11	0	9
aigebi1amjul11	795800	728x90	1184	6	0	0	0.00	2011-08-15	2011-08-15	0	4
aigebi1amjul11	805917	160x600	1183	1	0	0	0.00	2011-10-29	2011-10-29	0	1
aigebi1amjul11	808944	468x60	87	9	0	0	0.00	2011-10-21	2011-10-20	1	1
aigebi1amjul11	807501	728x90	87	192	0	0	0.00	2011-09-26	2011-09-08	18	8
aigebi1amjul11	813334	160x600	87	67	0	0	0.00	2011-10-21	2011-10-20	1	3
aigebi1amjul11	810802	160x600	1183	1129	0	0	0.00	2011-10-21	2011-10-20	1	3
aigebi1amjul11	816872	160x600	87	59	0	0	0.00	2011-11-07	2011-11-07	0	3
aigebi1amjul11	773554	728x90	1183	1601	0	0	0.00	2011-09-18	2011-07-14	66	9
aigebi1amjul11	783907	300x250	87	317	0	0	0.00	2011-09-26	2011-07-14	74	9
aigebi1amjul11	749496	300x250	1183	1059	0	0	0.00	2011-08-25	2011-07-14	42	9
aigebi1amjul11	780933	160x600	1183	794	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	788137	728x90	1183	567	0	0	0.00	2011-08-28	2011-07-14	45	9
aigebi1amjul11	725691	728x90	65	1633	1	1	0.00	2011-09-26	2011-07-14	74	9
aigebi1amjul11	769661	160x600	1183	370	0	0	0.00	2011-10-11	2011-07-14	89	9
aigebi1amjul11	786134	728x90	1183	416	0	0	0.00	2011-08-17	2011-07-14	34	9
aigebi1amjul11	790041	180x150	1184	3	0	0	0.00	2011-08-15	2011-08-15	0	1
aigebi1amjul11	792078	468x60	1183	88	0	0	0.00	2011-09-03	2011-08-24	10	1
aigebi1amjul11	798012	160x600	1183	426	0	0	0.00	2011-10-09	2011-07-31	70	9
aigebi1amjul11	800243	300x250	87	108	0	0	0.00	2011-08-10	2011-07-15	26	9
aigebi1amjul11	809099	728x90	1183	84	0	0	0.00	2011-09-27	2011-09-05	22	8
aigebi1amjul11	813564	728x90	1183	1	0	0	0.00	2011-10-20	2011-10-20	0	1
aigebi1amjul11	810870	300x250	1183	1	0	0	0.00	2011-08-10	2011-08-10	0	1
aigebi1amjul11	817162	160x600	87	159	0	0	0.00	2011-11-12	2011-11-12	0	3
aigebi1amjul11	778053	300x250	1183	334	1	0	0.00	2011-08-30	2011-07-27	34	9
aigebi1amjul11	784053	728x90	1183	6	0	0	0.00	2011-07-23	2011-07-14	9	5
aigebi1amjul11	728519	300x250	67	32	0	0	0.00	2011-09-26	2011-07-27	61	8
aigebi1amjul11	786391	160x600	1184	3	0	0	0.00	2011-08-16	2011-08-15	1	3
aigebi1amjul11	762863	728x90	1	32	0	0	0.00	2011-09-23	2011-07-15	70	9
aigebi1amjul11	790277	300x250	87	32	0	0	0.00	2011-08-30	2011-08-29	1	9
aigebi1amjul11	788401	160x600	1235	3	0	0	0.00	2011-10-21	2011-10-21	0	1
aigebi1amjul11	794139	160x600	87	212	0	0	0.00	2011-09-27	2011-09-16	11	9
aigebi1amjul11	792254	300x250	87	361	3	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	798137	468x60	1183	362	0	0	0.00	2011-11-29	2011-07-26	126	1
aigebi1amjul11	796067	728x90	1183	107	0	0	0.00	2011-09-26	2011-09-19	7	8
aigebi1amjul11	804595	180x150	1183	2379	1	0	0.00	2011-09-27	2011-07-26	63	1
aigebi1amjul11	809214	728x90	1183	2	0	0	0.00	2011-09-01	2011-08-30	2	2
aigebi1amjul11	807697	728x90	1183	1	0	0	0.00	2011-07-27	2011-07-27	0	1
aigebi1amjul11	813656	160x600	87	1	0	0	0.00	2011-10-16	2011-10-16	0	1
aigebi1amjul11	810997	300x250	1183	107	0	0	0.00	2011-09-23	2011-08-11	43	9
aigebi1amjul11	817374	468x60	1183	90	0	0	0.00	2011-11-05	2011-11-05	0	1
aigebi1amjul11	752596	160x600	1	46	0	0	0.00	2011-09-12	2011-07-16	58	9
aigebi1amjul11	781351	160x600	1183	132	0	0	0.00	2011-11-23	2011-11-23	0	3
aigebi1amjul11	778228	160x600	1183	1839	2	0	0.00	2011-09-27	2011-07-16	73	9
aigebi1amjul11	786537	728x90	87	1520	3	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	784240	300x250	1183	121	0	0	0.00	2011-09-21	2011-07-14	69	9
aigebi1amjul11	794332	728x90	1183	7090	2	0	0.00	2011-10-06	2011-08-29	38	8
aigebi1amjul11	792386	160x600	379	2	0	0	0.00	2011-08-24	2011-08-24	0	2
aigebi1amjul11	798235	300x250	1183	471	0	0	0.00	2011-08-30	2011-07-18	43	9
aigebi1amjul11	796256	468x60	87	373	0	0	0.00	2011-09-27	2011-07-26	63	1
aigebi1amjul11	802404	728x90	87	478	0	0	0.00	2011-09-26	2011-07-16	72	8
aigebi1amjul11	806239	160x600	1183	297	0	0	0.00	2011-10-25	2011-08-13	73	9
aigebi1amjul11	804686	728x90	1184	125	0	0	0.00	2011-08-16	2011-08-16	0	9
aigebi1amjul11	809341	728x90	87	3298	1	0	0.00	2011-09-26	2011-08-14	43	9
aigebi1amjul11	807768	300x250	1183	47	0	0	0.00	2011-10-20	2011-10-20	0	3
aigebi1amjul11	813881	728x90	87	16	0	0	0.00	2011-09-18	2011-09-17	1	8
aigebi1amjul11	811091	728x90	-20	12	0	0	0.00	2011-09-26	2011-08-25	32	4
aigebi1amjul11	817682	120x600	1183	49	0	0	0.00	2011-11-11	2011-11-10	1	1
aigebi1amjul11	753362	180x150	83	3315	0	0	0.00	2011-09-27	2011-07-28	61	1
aigebi1amjul11	781553	160x600	1183	11	0	0	0.00	2011-08-06	2011-08-06	0	5
aigebi1amjul11	778387	160x600	1183	215	0	0	0.00	2011-09-09	2011-07-14	57	9
aigebi1amjul11	786651	468x60	1183	1	0	0	0.00	2011-10-20	2011-10-20	0	1
aigebi1amjul11	763675	300x250	1235	1	0	0	0.00	2011-07-19	2011-07-19	0	1
aigebi1amjul11	790493	300x250	68	2	0	0	0.00	2011-09-13	2011-08-31	13	2
aigebi1amjul11	788695	728x90	77	30	0	0	0.00	2011-08-16	2011-08-15	1	8
aigebi1amjul11	794515	160x600	1183	44	0	0	0.00	2011-09-23	2011-09-21	2	9
aigebi1amjul11	796420	728x90	1183	1555	9	0	0.00	2011-10-21	2011-10-20	1	2
aigebi1amjul11	800544	300x250	78	65	0	0	0.00	2011-10-21	2011-10-20	1	3
aigebi1amjul11	806323	300x250	1183	185	0	0	0.00	2011-09-10	2011-08-18	23	9
aigebi1amjul11	804777	728x90	87	75	0	0	0.00	2011-09-24	2011-09-15	9	8
aigebi1amjul11	809508	300x250	87	927	1	0	0.00	2011-09-24	2011-08-04	51	9
aigebi1amjul11	807861	300x250	1183	5	0	0	0.00	2011-11-30	2011-11-29	1	3
aigebi1amjul11	814160	728x90	1183	2118	0	0	0.00	2011-10-26	2011-10-04	22	8
aigebi1amjul11	811265	468x60	87	1159	1	0	0.00	2011-10-21	2011-08-14	68	1
aigebi1amjul11	817846	300x250	1183	621	0	0	0.00	2011-11-14	2011-11-13	1	3
aigebi1amjul11	800566	300x250	87	113	0	0	0.00	2011-08-08	2011-07-17	22	9
aigebi1amjul11	806380	728x90	1183	44	0	0	0.00	2011-10-21	2011-10-20	1	2
aigebi1amjul11	804827	160x600	1184	4	0	0	0.00	2011-08-16	2011-08-15	1	3
aigebi1amjul11	809552	728x90	1183	35	0	0	0.00	2011-07-21	2011-07-21	0	8
aigebi1amjul11	814303	160x600	69	464	0	0	0.00	2011-11-19	2011-11-19	0	3
aigebi1amjul11	811298	300x250	1183	57	0	0	0.00	2011-08-18	2011-08-17	1	9
aigebi1amjul11	817922	728x90	87	2	0	0	0.00	2011-11-15	2011-11-15	0	1
aigebi1amjul11	774894	300x250	87	6	1	0	0.00	2011-07-31	2011-07-30	1	4
aigebi1amjul11	770503	728x90	87	15	0	0	0.00	2011-10-13	2011-10-13	0	2
aigebi1amjul11	735625	160x600	1183	301	0	0	0.00	2011-09-27	2011-08-08	50	9
aigebi1amjul11	125	728x90	1183	684	0	0	0.00	2011-11-30	2011-10-19	42	3
aigebi1amjul11	784666	300x250	1183	211	0	0	0.00	2011-09-20	2011-07-17	65	9
aigebi1amjul11	754309	300x250	1183	1164	0	0	0.00	2011-09-12	2011-07-26	48	9
aigebi1amjul11	789047	300x250	87	234	2	0	0.00	2011-09-27	2011-09-03	24	9
aigebi1amjul11	794738	300x250	1183	266	0	0	0.00	2011-09-25	2011-07-15	72	9
aigebi1amjul11	792706	160x600	1183	1299	0	0	0.00	2011-09-15	2011-07-15	62	9
aigebi1amjul11	796638	300x250	1183	576	4	0	0.00	2011-09-09	2011-07-17	54	9
aigebi1amjul11	806466	300x250	1183	60	0	0	0.00	2011-08-06	2011-07-16	21	9
aigebi1amjul11	809665	728x90	1183	13	0	0	0.00	2011-07-22	2011-07-22	0	7
aigebi1amjul11	807988	728x90	1183	153	0	0	0.00	2011-09-26	2011-07-17	71	8
aigebi1amjul11	814554	300x250	1183	7	0	0	0.00	2011-11-17	2011-11-17	0	3
aigebi1amjul11	811428	160x600	87	1742	1	0	0.00	2011-11-18	2011-08-17	93	9
aigebi1amjul11	818088	160x600	1183	30	0	0	0.00	2011-11-22	2011-11-22	0	3
aigebi1amjul11	770821	300x250	87	303	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	782136	300x250	1184	1	0	0	0.00	2011-08-15	2011-08-15	0	1
aigebi1amjul11	737372	728x90	85	15	0	0	0.00	2011-09-27	2011-08-25	33	7
aigebi1amjul11	786984	160x600	87	296	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	564863	120x600	1183	3	0	0	0.00	2011-08-30	2011-07-31	30	1
aigebi1amjul11	790682	728x90	1183	45	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	794831	160x600	1183	86	0	0	0.00	2011-09-27	2011-09-19	8	9
aigebi1amjul11	798819	160x600	87	607	0	0	0.00	2011-09-25	2011-07-14	73	9
aigebi1amjul11	796746	728x90	1183	178	0	0	0.00	2011-09-10	2011-07-14	58	9
aigebi1amjul11	803316	300x250	1183	12	0	0	0.00	2011-10-11	2011-10-11	0	8
aigebi1amjul11	800984	300x250	1184	3	0	0	0.00	2011-08-16	2011-08-16	0	3
aigebi1amjul11	809739	300x250	1184	9	0	0	0.00	2011-08-16	2011-08-15	1	7
aigebi1amjul11	808135	160x600	1184	1	0	0	0.00	2011-08-15	2011-08-15	0	1
aigebi1amjul11	814960	160x600	87	123	0	0	0.00	2011-10-11	2011-10-03	8	9
aigebi1amjul11	811523	160x600	1183	37	0	0	0.00	2011-10-11	2011-10-11	0	9
aigebi1amjul11	818287	728x90	1183	125	0	0	0.00	2011-11-23	2011-11-22	1	2
aigebi1amjul11	775483	160x600	1183	100	0	0	0.00	2011-09-27	2011-07-24	65	9
aigebi1amjul11	770971	300x250	1183	14	1	0	0.00	2011-08-09	2011-07-15	25	6
aigebi1amjul11	782291	160x600	1183	1258	4	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	739460	300x250	292	110	0	0	0.00	2011-08-30	2011-08-11	19	8
aigebi1amjul11	787139	728x90	87	154	0	0	0.00	2011-11-15	2011-11-14	1	2
aigebi1amjul11	765419	300x250	1183	1	0	0	0.00	2011-07-14	2011-07-14	0	1
aigebi1amjul11	790772	728x90	1183	725	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	789103	728x90	87	77	0	0	0.00	2011-08-20	2011-07-14	37	9
aigebi1amjul11	796889	160x600	1183	4	0	0	0.00	2011-07-29	2011-07-14	15	4
aigebi1amjul11	801076	300x250	87	361	236	6	0.00	2011-09-04	2011-07-14	52	9
aigebi1amjul11	806735	160x600	1183	100	0	0	0.00	2011-09-25	2011-09-13	12	9
aigebi1amjul11	805141	160x600	1236	1	0	0	0.00	2011-10-21	2011-10-21	0	1
aigebi1amjul11	809841	728x90	1183	66	0	0	0.00	2011-09-13	2011-09-01	12	8
aigebi1amjul11	808224	160x600	1183	32	0	0	0.00	2011-08-17	2011-08-16	1	9
aigebi1amjul11	815154	160x600	1183	1	0	0	0.00	2011-10-08	2011-10-08	0	1
aigebi1amjul11	811707	160x600	1183	2	0	0	0.00	2011-08-19	2011-08-19	0	2
aigebi1amjul11	818527	728x90	87	51	0	0	0.00	2011-11-22	2011-11-22	0	2
aigebi1amjul11	771433	468x60	1183	502	0	0	0.00	2011-08-21	2011-07-26	26	1
aigebi1amjul11	765586	468x60	1183	115	0	0	0.00	2011-09-27	2011-07-27	62	1
aigebi1amjul11	784989	300x250	1184	1	0	0	0.00	2011-08-15	2011-08-15	0	1
aigebi1amjul11	790936	300x250	1183	443	0	0	0.00	2011-09-01	2011-07-23	40	9
aigebi1amjul11	755988	728x90	1183	554	0	0	0.00	2011-09-27	2011-08-08	50	9
aigebi1amjul11	794967	160x600	1183	2	0	0	0.00	2011-10-20	2011-10-20	0	2
aigebi1amjul11	793184	300x250	1183	1	0	0	0.00	2011-09-26	2011-09-26	0	1
aigebi1amjul11	799129	300x250	87	4	0	0	0.00	2011-08-11	2011-07-29	13	2
aigebi1amjul11	803650	300x250	-20	285	0	0	0.00	2011-08-12	2011-08-12	0	9
aigebi1amjul11	806849	300x250	1183	109	0	0	0.00	2011-11-05	2011-09-24	42	4
aigebi1amjul11	805240	728x90	1183	346	0	0	0.00	2011-10-20	2011-07-14	98	9
aigebi1amjul11	809992	728x90	1183	3565	2	0	0.00	2011-09-06	2011-07-27	41	9
aigebi1amjul11	815498	300x250	1183	651	0	0	0.00	2011-11-29	2011-10-13	47	3
aigebi1amjul11	811790	300x250	87	97	0	0	0.00	2011-08-19	2011-08-19	0	9
aigebi1amjul11	818703	160x600	87	1410	0	0	0.00	2011-11-23	2011-11-23	0	3
aigebi1amjul11	771720	728x90	1183	331	5	0	0.00	2011-09-26	2011-07-17	71	8
aigebi1amjul11	779406	728x90	1183	2823	5	0	0.00	2011-11-21	2011-07-14	130	9
aigebi1amjul11	787430	160x600	87	247	0	0	0.00	2011-08-15	2011-07-14	32	9
aigebi1amjul11	785104	160x600	1183	3	0	0	0.00	2011-10-21	2011-10-20	1	3
aigebi1amjul11	791075	300x250	1183	75	0	0	0.00	2011-10-11	2011-07-15	88	9
aigebi1amjul11	795134	160x600	87	165	0	0	0.00	2011-09-22	2011-07-22	62	9
aigebi1amjul11	793337	300x250	87	57	0	0	0.00	2011-09-22	2011-09-01	21	9
aigebi1amjul11	797122	160x600	1184	1	0	0	0.00	2011-08-15	2011-08-15	0	1
aigebi1amjul11	801414	120x600	1183	656	3	0	0.00	2011-09-09	2011-08-06	34	1
aigebi1amjul11	805317	728x90	87	366	0	0	0.00	2011-09-27	2011-09-20	7	8
aigebi1amjul11	810104	300x250	1184	24	0	0	0.00	2011-08-16	2011-08-15	1	8
aigebi1amjul11	811919	160x600	1183	10	0	0	0.00	2011-09-27	2011-09-23	4	7
aigebi1amjul11	818843	728x90	1183	36	0	0	0.00	2011-11-24	2011-11-24	0	2
aigebi1amjul11	815676	160x600	87	174	0	0	0.00	2011-10-13	2011-10-13	0	3
aigebi1amjul11	776493	300x250	81	78	1	0	0.00	2011-08-30	2011-08-25	5	9
aigebi1amjul11	782834	728x90	1183	256	0	0	0.00	2011-08-17	2011-07-30	18	9
aigebi1amjul11	743206	300x250	265	4	0	0	0.00	2011-09-14	2011-08-30	15	4
aigebi1amjul11	779857	300x250	87	3181	1	0	0.00	2011-09-27	2011-07-16	73	9
aigebi1amjul11	787546	160x600	1183	1878	0	0	0.00	2011-08-18	2011-08-01	17	9
aigebi1amjul11	766811	300x250	292	622	0	0	0.00	2011-10-17	2011-09-01	46	9
aigebi1amjul11	785269	160x600	292	1038	0	0	0.00	2011-09-27	2011-07-15	74	9
aigebi1amjul11	757114	300x250	87	7151	2	0	0.00	2011-10-13	2011-07-17	88	9
aigebi1amjul11	793499	300x250	87	137	0	0	0.00	2011-09-22	2011-07-17	67	9
aigebi1amjul11	803893	300x250	1183	7	5	0	0.00	2011-08-13	2011-07-22	22	4
aigebi1amjul11	801511	300x250	1184	2	0	0	0.00	2011-08-15	2011-08-15	0	1
aigebi1amjul11	807021	300x250	1183	3382	0	0	0.00	2011-08-19	2011-07-30	20	9
aigebi1amjul11	805428	300x250	87	29	0	0	0.00	2011-10-10	2011-10-03	7	9
aigebi1amjul11	808514	160x600	1183	907	0	0	0.00	2011-09-26	2011-07-14	74	9
aigebi1amjul11	812223	300x250	87	521	0	0	0.00	2011-09-27	2011-08-27	31	9
aigebi1amjul11	810194	300x250	1183	7	0	0	0.00	2011-10-20	2011-10-20	0	3
aigebi1amjul11	815943	300x250	87	8	0	0	0.00	2011-10-18	2011-10-18	0	3
aigebi1amjul11	776694	728x90	1183	46	0	0	0.00	2011-09-27	2011-08-01	57	8
aigebi1amjul11	772398	160x600	1183	160	0	0	0.00	2011-09-06	2011-07-15	53	9
aigebi1amjul11	783110	300x250	1236	1003	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	743254	160x600	1184	5	0	0	0.00	2011-08-16	2011-08-15	1	3
aigebi1amjul11	787662	728x90	87	5	1	0	0.00	2011-07-31	2011-07-23	8	3
aigebi1amjul11	715018	728x90	1183	528	0	0	0.00	2011-08-18	2011-07-14	35	9
aigebi1amjul11	791352	300x250	81	431	0	0	0.00	2011-08-25	2011-08-12	13	9
aigebi1amjul11	757554	160x600	1183	348	0	0	0.00	2011-09-28	2011-07-14	76	9
aigebi1amjul11	789619	160x600	1183	177	0	0	0.00	2011-10-21	2011-07-14	99	9
aigebi1amjul11	795340	300x250	1183	1	0	0	0.00	2011-07-15	2011-07-15	0	1
aigebi1amjul11	799426	300x250	1183	472	0	0	0.00	2011-09-21	2011-07-14	69	9
aigebi1amjul11	805629	468x60	87	2	0	0	0.00	2011-09-26	2011-09-21	5	1
aigebi1amjul11	803972	468x60	378	21	0	0	0.00	2011-11-09	2011-11-09	0	1
aigebi1amjul11	808619	300x250	1183	1	0	0	0.00	2011-08-15	2011-08-15	0	1
aigebi1amjul11	812531	728x90	87	445	0	0	0.00	2011-09-27	2011-08-31	27	8
aigebi1amjul11	810408	728x90	87	9	0	0	0.00	2011-09-23	2011-09-08	15	5
aigebi1amjul11	816129	300x250	87	28	0	0	0.00	2011-10-27	2011-10-27	0	3
aigebi1amjul11	777053	728x90	1183	4165	4	0	0.00	2011-08-19	2011-07-14	36	9
aigebi1amjul11	772703	300x250	1183	451	0	0	0.00	2011-07-31	2011-07-14	17	9
aigebi1amjul11	783258	300x250	1183	3925	5	0	0.00	2011-08-10	2011-07-14	27	9
aigebi1amjul11	780336	728x90	1184	75	0	0	0.00	2011-08-16	2011-08-15	1	9
aigebi1amjul11	767495	728x90	1184	1	0	0	0.00	2011-08-15	2011-08-15	0	1
aigebi1amjul11	791445	300x250	1184	1	0	0	0.00	2011-08-15	2011-08-15	0	1
aigebi1amjul11	795450	728x90	1183	48	0	0	0.00	2011-09-25	2011-07-18	69	9
aigebi1amjul11	793728	728x90	1183	2515	2	0	0.00	2011-08-17	2011-07-14	34	9
aigebi1amjul11	799512	234x60	1183	796	0	0	0.00	2011-09-10	2011-07-30	42	1
aigebi1amjul11	797667	300x250	87	189	1	0	0.00	2011-09-27	2011-08-21	37	9
aigebi1amjul11	801736	728x90	87	22	0	0	0.00	2011-08-23	2011-08-23	0	7
aigebi1amjul11	799777	728x90	1183	603	1	1	0.00	2011-08-17	2011-07-15	33	9
aigebi1amjul11	808676	728x90	1183	4	0	0	0.00	2011-08-02	2011-08-02	0	4
